tile_id,temperature_1400_c,min_temperature_1400_c,max_temperature_1400_c,lat,lon,city,area,temperature_c,exceedance_h,threshold_c,area_reference_temperature_c,env_apparent_temperature_c,env_wet_bulb_c,env_relative_humidity_pct,env_heat_index_c,precipitation_mm,env_cloud_cover_context,solar_ghi,solar_dni,solar_dhi,fg_canopy_fraction,fg_vegetation_fraction,fg_building_fraction,fg_road_fraction,fg_impervious_fraction,fg_pervious_fraction,canopy_fraction,vegetation_fraction,building_fraction,road_fraction,impervious_fraction,pervious_fraction,canopy_geoid_legacy,blockgroup_area_km2,geoid_blockgroup,geoid_tract,population_acs_matched,population,poverty_fraction,no_vehicle_fraction,poverty_count,poverty_universe,households_total,no_vehicle_households,transit_stop_count,source_tile_id,source_exceedance_h,thermal_stress_index,vulnerability,exposure_multiplier,exposed_population,baseline_person_hours,equity_weighted_person_hours,high_vulnerability
miami::Little_Havana::342,30.9745,30.9745,30.9745,25.761677516980527,-80.22171627501558,miami,Little_Havana,30.9745,1.0588,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.133618603,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064033,0.173915,120860064033,12086006403,True,47.03447086220281,0.0510141364474492,0.1039290240811153,166,3254,1578,164,6,342,1.0588,0.05483328616849462,0.14016702478658508,1.083076923076923,50.94194997998581,56.89489805389121,62.87598949320371,False
miami::Little_Havana::343,30.9744,30.9744,30.9744,25.761672147799487,-80.2207126694807,miami,Little_Havana,30.9744,1.0504,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.133618603,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064033,0.173915,120860064033,12086006403,True,47.03447086220281,0.0510141364474492,0.1039290240811153,166,3254,1578,164,5,343,1.0504,0.05480767630152513,0.14016702478658508,1.0692307692307692,50.29070346035531,55.72058986743841,61.578231843242705,False
miami::Little_Havana::344,30.9901,30.9901,30.9901,25.76166677170076,-80.21970906423115,miami,Little_Havana,30.9901,1.1145,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.174089298,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064032,0.271528,120860064032,12086006403,True,52.075660705341626,0.0510141364474492,0.1039290240811153,166,3254,1578,164,4,344,1.1145,0.05882842541574451,0.14016702478658508,1.0553846153846154,54.9598511444067,64.85615717654801,71.67417811944391,False
miami::Little_Havana::345,31.024,31.024,31.024,25.761661388684335,-80.21870545926733,miami,Little_Havana,31.024,1.2644,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.174089298,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064032,0.271528,120860064032,12086006403,True,52.075660705341626,0.0510141364474492,0.1039290240811153,166,3254,1578,164,3,345,1.2644,0.076996934769632,0.14016702478658508,1.0415384615384615,54.23880353464043,73.8599578026693,81.62450570471646,False
miami::Little_Havana::346,31.0789,31.0789,31.0789,25.761655998750243,-80.21770185458956,miami,Little_Havana,31.0789,1.5136,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.174089298,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064032,0.271528,120860064032,12086006403,True,52.075660705341626,0.0510141364474492,0.1039290240811153,166,3254,1578,164,2,346,1.5136,0.11363436324619762,0.14016702478658508,1.0276923076923077,53.517755924874166,90.20936734641197,99.69265131803199,False
miami::Little_Havana::347,31.1575,31.1575,31.1575,25.76165060189847,-80.21669825019826,miami,Little_Havana,31.1575,1.8757,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.174089298,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064032,0.271528,120860064032,12086006403,True,52.075660705341626,0.0510141364474492,0.1039290240811153,166,3254,1578,164,4,347,1.8757,0.16657011165325766,0.14016702478658508,1.0553846153846154,54.9598511444067,120.25960457498695,132.9019278064523,False
miami::Little_Havana::348,31.2613,31.2613,31.2613,25.76164519812903,-80.21569464609377,miami,Little_Havana,31.2613,2.3588,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.174089298,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064032,0.271528,120860064032,12086006403,True,52.075660705341626,0.0510141364474492,0.1039290240811153,166,3254,1578,164,4,348,2.3588,0.2369221909698078,0.14016702478658508,1.0553846153846154,54.9598511444067,160.35372313188563,177.2109513455218,False
miami::Little_Havana::349,31.387,31.387,31.387,25.76163978744194,-80.21469104227644,miami,Little_Havana,31.387,2.947,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2878,0.2878,0.3886,0.1555,0.3886,0.92,0.174089298,0.2878,0.3886,0.1555,0.3886,0.92,120860064032,0.271528,120860064032,12086006403,True,52.075660705341626,0.0510141364474492,0.1039290240811153,166,3254,1578,164,4,349,2.947,0.3224049297471149,0.14016702478658508,1.0553846153846154,54.9598511444067,214.185537835742,236.7018500288049,False
miami::Little_Havana::350,31.5299,31.5299,31.5299,25.7616343698372,-80.21368743874669,miami,Little_Havana,31.5299,3.6179,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2878,0.2878,0.3886,0.1555,0.3886,0.92,0.142062321,0.2878,0.3886,0.1555,0.3886,0.92,120860066015,0.277665,120860066083,12086006608,True,23.26544577098302,0.0494585894059116,0.1297653958944281,169,3417,1364,177,4,350,3.6179,0.419785216011966,0.16685913820105602,1.0553846153846154,24.55399353676054,126.1250482697796,141.9088859146761,False
miami::Little_Havana::351,31.6853,31.6853,31.6853,25.76162894531481,-80.21268383550482,miami,Little_Havana,31.6853,4.3491,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2878,0.2878,0.3886,0.1555,0.3886,0.92,0.142062321,0.2878,0.3886,0.1555,0.3886,0.92,120860066015,0.277665,120860066083,12086006608,True,23.26544577098302,0.0494585894059116,0.1297653958944281,169,3417,1364,177,4,351,4.3491,0.5258299377911491,0.16685913820105602,1.0553846153846154,24.55399353676054,162.93998147704266,183.33100014285918,False
miami::Little_Havana::352,31.8485,31.8485,31.8485,25.7616235138748,-80.21168023255125,miami,Little_Havana,31.8485,5.1179,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2878,0.2878,0.3886,0.1555,0.3886,0.92,0.142062321,0.2878,0.3886,0.1555,0.3886,0.92,120860066015,0.277665,120860066083,12086006608,True,23.26544577098302,0.0494585894059116,0.1297653958944281,169,3417,1364,177,4,352,5.1179,0.6372788030012868,0.16685913820105602,1.0553846153846154,24.55399353676054,205.74845007184717,231.49670687074072,False
miami::Little_Havana::353,32.0146,32.0146,32.0146,25.76161807551716,-80.21067662988634,miami,Little_Havana,32.0146,5.9017,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.1609,0.64,0.5801,0.0132,0.5801,0.64,0.142062321,0.64,0.5801,0.0132,0.5801,0.64,120860066015,0.277665,120860066083,12086006608,True,23.26544577098302,0.0494585894059116,0.1297653958944281,169,3417,1364,177,1,353,5.9017,0.750829359861785,0.16685913820105602,1.0138461538461538,23.587582712427402,243.7274171273883,274.22852721077226,False
miami::Little_Havana::354,32.179,32.179,32.179,25.7616126302419,-80.20967302751043,miami,Little_Havana,32.179,6.6776,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.1609,0.64,0.5801,0.0132,0.5801,0.64,0.142062321,0.64,0.5801,0.0132,0.5801,0.64,120860066015,0.277665,120860066083,12086006608,True,23.26544577098302,0.0494585894059116,0.1297653958944281,169,3417,1364,177,0,354,6.6776,0.8632288060827927,0.16685913820105602,1.0,23.26544577098302,289.4662723919833,325.6913419541821,False
miami::Little_Havana::355,32.3369,32.3369,32.3369,25.761607178049037,-80.20866942542389,miami,Little_Havana,32.3369,7.4228,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.1609,0.64,0.5801,0.0132,0.5801,0.64,0.142062321,0.64,0.5801,0.0132,0.5801,0.64,120860066015,0.277665,120860066083,12086006608,True,23.26544577098302,0.0494585894059116,0.1297653958944281,169,3417,1364,177,0,355,7.4228,0.9422036522231292,0.16685913820105602,1.0,23.26544577098302,335.40837585724927,377.3828402629666,False
miami::Little_Havana::356,32.4833,32.4833,32.4833,25.76160171893856,-80.20766582362714,miami,Little_Havana,32.4833,8.1143,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.1609,0.64,0.5801,0.0132,0.5801,0.64,0.142062321,0.64,0.5801,0.0132,0.5801,0.64,120860066015,0.277665,120860066083,12086006608,True,23.26544577098302,0.0494585894059116,0.1297653958944281,169,3417,1364,177,0,356,8.1143,0.9796964974665446,0.16685913820105602,1.0,23.26544577098302,373.73266104650344,420.5031933513586,False
miami::Little_Havana::357,32.6135,32.6135,32.6135,25.761596252910493,-80.20666222212049,miami,Little_Havana,32.6135,8.7288,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.1609,0.64,0.5801,0.0132,0.5801,0.64,0.142905254,0.64,0.5801,0.0132,0.5801,0.64,120860066012,0.275244,120860066082,12086006608,True,22.45280551074683,0.0494585894059116,0.1297653958944281,169,3417,1364,177,0,357,8.7288,1.0,0.16685913820105602,1.0,22.45280551074683,391.97209748441384,441.025192273246,False
miami::Little_Havana::358,32.7225,32.7225,32.7225,25.76159077996484,-80.20565862090433,miami,Little_Havana,32.7225,9.2431,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.1609,0.64,0.5801,0.0132,0.5801,0.64,0.142905254,0.64,0.5801,0.0132,0.5801,0.64,120860066012,0.275244,120860066082,12086006608,True,22.45280551074683,0.0494585894059116,0.1297653958944281,169,3417,1364,177,2,358,9.2431,1.0,0.16685913820105602,1.0276923076923077,23.074575509505973,426.5612177838293,479.94294567588133,False
miami::Little_Havana::359,32.8067,32.8067,32.8067,25.761585300101604,-80.20465501997901,miami,Little_Havana,32.8067,9.6402,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2319,0.2319,0.2979,0.14,0.2979,0.2577,0.142905254,0.2319,0.2979,0.14,0.2979,0.2577,120860066012,0.275244,120860066082,12086006608,True,22.45280551074683,0.0494585894059116,0.1297653958944281,169,3417,1364,177,4,359,9.6402,1.0,0.16685913820105602,1.0553846153846154,23.696345508265118,456.8750199375548,514.0503490068328,False
miami::Little_Havana::360,31.4235,31.4235,31.4235,25.76263855522536,-80.23375380440548,miami,Little_Havana,31.4235,2.7998,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2365,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,0.0945131302,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,120860064013,0.260235,120860064013,12086006401,True,65.44085153803293,0.1806378775049393,0.1554103122730573,640,3543,1377,214,6,360,2.7998,0.3184161571367701,0.5701304939739705,1.083076923076923,70.87747612734644,261.6301379674932,373.502627815907,False
miami::Little_Havana::361,31.3711,31.3711,31.3711,25.762633268846653,-80.23275018793368,miami,Little_Havana,31.3711,2.6489,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2365,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,0.0945131302,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,120860064013,0.260235,120860064013,12086006401,True,65.44085153803293,0.1806378775049393,0.1554103122730573,640,3543,1377,214,8,361,2.6489,0.291324991431798,0.5701304939739705,1.1107692307692307,72.68968432378426,248.6416632578804,354.96030897967415,False
miami::Little_Havana::362,31.3186,31.3186,31.3186,25.76262797554989,-80.23174657174283,miami,Little_Havana,31.3186,2.4923,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2365,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,0.0906781769,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,120860064011,0.173301,120860064011,12086006401,True,53.894668813220925,0.1806378775049393,0.1554103122730573,640,3543,1377,214,9,362,2.4923,0.26369179376672497,0.5701304939739705,1.1246153846153846,60.61077369609922,190.89357463656282,272.51926063956324,False
miami::Little_Havana::363,31.2665,31.2665,31.2665,25.762622675335077,-80.23074295583329,miami,Little_Havana,31.2665,2.331,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2365,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,0.0906781769,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,120860064011,0.173301,120860064011,12086006401,True,53.894668813220925,0.1806378775049393,0.1554103122730573,640,3543,1377,214,11,363,2.331,0.23573521384361343,0.5701304939739705,1.1523076923076923,62.10324144784995,178.88831144004212,255.38057246565265,False
miami::Little_Havana::364,31.2157,31.2157,31.2157,25.76261736820221,-80.22973934020544,miami,Little_Havana,31.2157,2.1659,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2365,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,0.116886501,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,120860064021,0.184498,120860064021,12086006402,True,73.44253054233651,0.1793340987370838,0.083232077764277,781,4355,1646,137,10,364,2.1659,0.20776728079568368,0.4795238246005516,1.1384615384615384,83.61149630973695,218.71957686343526,297.3805128728619,False
miami::Little_Havana::365,31.1666,31.1666,31.1666,25.762612054151308,-80.2287357248596,miami,Little_Havana,31.1666,1.9979,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2365,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,0.116886501,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,120860064021,0.184498,120860064021,12086006402,True,73.44253054233651,0.1793340987370838,0.083232077764277,781,4355,1646,137,9,365,1.9979,0.17997197442130983,0.4795238246005516,1.1246153846153846,82.59459973299691,194.713961289825,264.74144885544047,False
miami::Little_Havana::366,31.1199,31.1199,31.1199,25.76260673318238,-80.22773210979622,miami,Little_Havana,31.1199,1.8279,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2365,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,0.116886501,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,120860064021,0.184498,120860064021,12086006402,True,73.44253054233651,0.1793340987370838,0.083232077764277,781,4355,1646,137,6,366,1.8279,0.1526101041197731,0.4795238246005516,1.083076923076923,79.54391000277677,167.58756479420194,227.8592373134083,False
miami::Little_Havana::367,31.0763,31.0763,31.0763,25.762601405295424,-80.2267284950156,miami,Little_Havana,31.0763,1.6578,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2365,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,0.116886501,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,120860064021,0.184498,120860064021,12086006402,True,73.44253054233651,0.1793340987370838,0.083232077764277,781,4355,1646,137,2,367,1.6578,0.12603307965756969,0.4795238246005516,1.0276923076923077,75.4763236958166,140.89449433076973,191.56619442075834,False
miami::Little_Havana::368,31.037,31.037,31.037,25.762596070490453,-80.22572488051813,miami,Little_Havana,31.037,1.4946,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2365,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,0.12174878100000001,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,120860064024,0.180385,120860064024,12086006402,True,61.42417606785487,0.1793340987370838,0.083232077764277,781,4355,1646,137,6,368,1.4946,0.10118242200884896,0.4795238246005516,1.083076923076923,66.52710761810744,109.49212644414712,148.8701888712556,False
miami::Little_Havana::369,31.0034,31.0034,31.0034,25.762590728767474,-80.22472126630419,miami,Little_Havana,31.0034,1.347,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2365,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,0.12174878100000001,0.2365,0.4261999999999999,0.1455,0.4261999999999999,0.2365,120860064024,0.180385,120860064024,12086006402,True,61.42417606785487,0.1793340987370838,0.083232077764277,781,4355,1646,137,7,369,1.347,0.07920489250596575,0.4795238246005516,1.096923076923077,67.37759620981619,97.94606979672405,133.17167529186233,False
miami::Little_Havana::370,30.977,30.977,30.977,25.76258538012649,-80.2237176523741,miami,Little_Havana,30.977,1.224,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.12174878100000001,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064024,0.180385,120860064024,12086006402,True,61.42417606785487,0.1793340987370838,0.083232077764277,781,4355,1646,137,9,370,1.224,0.061300042458409434,0.4795238246005516,1.1246153846153846,69.07857339323371,89.73522567925127,122.00785964358244,False
miami::Little_Havana::371,30.9591,30.9591,30.9591,25.762580024567523,-80.2227140387283,miami,Little_Havana,30.9591,1.1344,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.12174878100000001,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064024,0.180385,120860064024,12086006402,True,61.42417606785487,0.1793340987370838,0.083232077764277,781,4355,1646,137,9,371,1.1344,0.05088936665518461,0.4795238246005516,1.1246153846153846,69.07857339323371,82.35056354247244,111.96735643339531,False
miami::Little_Havana::372,30.9514,30.9514,30.9514,25.76257466209056,-80.22171042536709,miami,Little_Havana,30.9514,1.0873,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.133618603,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064033,0.173915,120860064033,12086006403,True,47.03447086220281,0.0510141364474492,0.1039290240811153,166,3254,1578,164,8,372,1.0873,0.04891740689852961,0.14016702478658508,1.1107692307692307,52.24444301924681,59.58415492392009,65.84795521400171,False
miami::Little_Havana::373,30.9552,30.9552,30.9552,25.762569292695623,-80.22070681229087,miami,Little_Havana,30.9552,1.0919,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.133618603,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064033,0.173915,120860064033,12086006403,True,47.03447086220281,0.0510141364474492,0.1039290240811153,166,3254,1578,164,7,373,1.0919,0.049890581843372826,0.14016702478658508,1.096923076923077,51.59319649961631,59.14517779150946,65.36283049264158,False
miami::Little_Havana::374,30.9722,30.9722,30.9722,25.76256391638272,-80.2197031995,miami,Little_Havana,30.9722,1.1573,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.125976801,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064031,0.26219,120860064031,12086006403,True,39.932873107288614,0.0510141364474492,0.1039290240811153,166,3254,1578,164,6,374,1.1573,0.05424425922819552,0.14016702478658508,1.083076923076923,43.25037333466336,52.76878060909892,58.316112843794,False
miami::Little_Havana::375,31.0038,31.0038,31.0038,25.762558533151854,-80.21869958699486,miami,Little_Havana,31.0038,1.293,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.125976801,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064031,0.26219,120860064031,12086006403,True,39.932873107288614,0.0510141364474492,0.1039290240811153,166,3254,1578,164,3,375,1.293,0.07441491214416722,0.14016702478658508,1.0415384615384615,41.59162322097599,57.77985165010541,63.85397407390956,False
miami::Little_Havana::376,31.0518,31.0518,31.0518,25.762553143003025,-80.21769597477581,miami,Little_Havana,31.0518,1.5084,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.125976801,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064031,0.26219,120860064031,12086006403,True,39.932873107288614,0.0510141364474492,0.1039290240811153,166,3254,1578,164,4,376,1.5084,0.10622296738792603,0.14016702478658508,1.0553846153846154,42.144539925538446,70.32350559077337,77.71628300418948,False
miami::Little_Havana::377,31.1176,31.1176,31.1176,25.762547745936253,-80.21669236284322,miami,Little_Havana,31.1176,1.8131,30.9,30.9143,33.0,24.6,72.3,38.0,0.1,56.0,844.0,700.53,193.32,0.2138,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,0.125976801,0.2138,0.5771000000000001,0.0766,0.5771000000000001,0.2138,120860064031,0.26219,120860064031,12086006403,True,39.932873107288614,0.0510141364474492,0.1039290240811153,166,3254,1578,164,4,377,1.8131,0.15068019174467284,0.14016702478658508,1.0553846153846154,42.144539925538446,87.92608013191816,97.16933292184653,False
